"property_id","price"
"de2e3a592cda5b76c9573c5c",826415622.651352
"fac651cf404a58f24dc7d286",1086134127.64965
"e6f312a0877af26b69855a3d",1101552730.69906
"333a643c623a9bc75f3a40f2",1082094841.65966
"64593641e470908ef23b46cb",586766818.76748
"ce9f2f0071be658ae75ca6f9",1056132974.93275
"9ab385e399a4673732b6a799",631777390.208639
"3429c774b736cefc051e2c55",517383964.303811
"a51ad0372758b2bbfe73f8fd",517383964.303811
"8c801a266256e3fbabe7e3d2",707019432.599011
"ca2f81b8fb6fda20aefb0ccb",738825745.057413
"3c1b1f86087f9b99380e387c",931661932.28924
"b0cad5d612954b8cab18101c",782392411.708954
"7eb991f4c69215377e4dac8f",738641541.867307
"0d130b8bea4321300396fa34",1161651259.28686
"8dfa059401e1dca80ae65ae1",803699113.295968
"3e3f264cd0ac7a65ed2349a2",898985408.425485
"112dce80bf512f3f24391d23",416376382.211191
"ff25ded6333278149f8fb68f",1037817628.7721
"d555b82c192794e87e9d536f",917956366.325634
"a787382d96ef9fce8f27bc70",1037485243.69514
"8c3aa295f7bcfd9a43eb2037",875909666.126706
"13ac95652fb3cf6c43dafc66",409860280.225626
"42fc6a80b882c32f6264ac10",412790036.288371
"1e9c53e09220d689a0210ab9",417772975.08096
"3348706086aa3db5c92259c3",483691478.859803
"66d402a9b7d05f29282ddb00",441996031.648731
"cf88be51d6f31c10e5868ff7",516184129.824712
"30b3f38716be209a894b0942",437651641.647873
"0a5908a92d0ba3e36f54b1f3",577576183.054882
"dd206b6ea2d7f6555109ea39",519718558.619668
"c641febd8bc2ece3e4d2d8b6",483691478.859803
"c11fdc02a288af0572a2bca1",653417896.578077
"35dc60a65969b264ab283d6d",483691478.859803
"d9cb0f637cd4feaaaf8a21c0",567815076.567674
"7e8dfae9a5f1faf8afa706f7",445424898.673137
"a280fe7610c254b935c9dcfc",454117962.514472
"85524880fdc4e4daf90e96fd",469113005.929049
"f361109d06f6609c16724b39",516184129.824712
"3f6b2f0c0876c21755369cb6",516184129.824712
"de26819064a290ce78d8fcc1",483691478.859803
"91be1260a84ab7fa3521c495",517383964.303811
"18c8dc4549d38c918af2972e",704645342.041959
"782b0fb8641849c2c34291e6",455738641.726461
"54933f8b33a4fd6f031ed5be",678908870.619345
"953176c9a901b4f61c030432",477915809.79988
"357e2add3d68167a4f3ce15e",595720191.738834
"90332d50e91925eb9b614bef",516184129.824712
"11723d1d472bf1a3fdd8b72c",631777390.208639
"01f8b6799e2910f7769db175",660204537.540302
"a0d5001f7dd42d7f0c91d2a9",660204537.540302
"d4439c35bcb88e1490916c67",577576183.054882
"4a73dad0ff8a5262e8b07c4b",660204537.540302
"3dd8085a65f24b497ea59557",662112671.028454
"39ef085809bc80e32e7b6af6",662112671.028454
"b98ee16e8fd7d1c75a9da13c",631777390.208639
"16deb26bf740fa61e258f545",631777390.208639
"732a3bd457d7798e1fd892f6",631777390.208639
"1376058cb128a1c7729cd2e9",660204537.540302
"cac7e7c3e13af91bdc7107e8",660204537.540302
"9f3dfa6e1422f6aeac527c61",660204537.540302
"4dd3d1288ccb66ee4fb9c097",662112671.028454
"15fb97d6a43731d61e95d004",660204537.540302
"dac29573163315edf99e0e7a",558260292.260503
"b93f2864087d41c3c92d43c3",807713475.553529
"cd4656aed92f5c0a0b6b7c0c",807713475.553529
"556210496090b42ac10cf1b8",726100791.64612
"762979729fb21e56a32ed14e",726100791.64612
"ea935b76abe664d5e2c4736f",516184129.824712
"40e9ef1e7c6749b7a8d04ea9",516184129.824712
"058265732a484ac8d5497f5c",517383964.303811
"6f52ea8340cdd283f9a79720",528007903.979837
"cafe7c1ee67458e05c84d5fb",516184129.824712
"3f45ed2f08a2b03b738fbb5e",567815076.567674
"f203b18854b75c4564d7a17d",549022348.276838
"d5333f639d11bc3ab073ed72",441242690.266416
"c14f644116669a160446a945",405127817.100199
"de585856ff546e00a5a4672e",555047859.775604
"7a80663cae7c191b5d025fa0",441242690.266416
"71f80198e68fbba902650b1a",410738909.338409
"f3523e0626df8cea803ead0f",441242690.266416
"619abd5f978b1573761be86d",601626326.523301
"17a2323b855e93533a9f09f2",517383964.303811
"38e8630f2c05ea38e2257c21",517383964.303811
"1e3798d739f85ee0e5a314ca",573183109.056239
"46d0544f411bbfb6b452858c",517383964.303811
"605e7a71eecb13b23ffca0c1",517383964.303811
"7515b37b7ae7c62f3dafbe7d",628562943.920079
"28be121ada9c9303be802474",576192494.598336
"331d54f8a1bd3dabce73d6d9",517383964.303811
"22d167639ccaace593dffa31",556762299.661671
"36cd68fc3ffab79fcaa340ab",589619523.769329
"db924733e88c361cdfab874a",750287547.730579
"64eea2e9a13a8edfe8ac7027",1037267073.21655
"97fe6eeed892111bfa20255b",660204537.540302
"b54e6757829ac95e2076d954",631777390.208639
"dd59b8122458557041903207",660204537.540302
"b35c58fc1c05a77433025318",1036347102.19579
"c41964afa164d8b75f8dbe92",581802388.255133
"96b3ea80cce599b68f96f86e",525468583.848396
"a4bc87ad4f1ad97c0a63d843",1039990303.30425
"16e62269e6aa2ea052d05f71",660204537.540302
"518b37b51f824fa0fb5075d3",1086281406.09385
"e083d83369cbc93fb94842a1",855860696.200675
"57deff02895d5286eda10d89",911785822.906154
"7ed35835fbe694bc237abe38",704232863.977077
"b48efa9ddf36e85164354f26",968654954.881213
"5910c9b29a1025bada93a5e1",1036554897.0001
"10a650e8cb5425c97f08f68a",660204537.540302
"9e0feca2ec3043ae6f840631",660204537.540302
"35ce37bbecac6b164fa21e6c",660204537.540302
"c4955010d066e013812a85ea",959808761.596771
"d5a83c31bec18d1c3eb9af7d",735706372.571644
"70217bd08583854329722821",660204537.540302
"28e748e7aa0a447731e06706",744226889.752814
"27929c0a3e0fd2d6d2969e03",581802388.255133
"5c5ea0d8bae75e0a5c88414f",943986123.686571
"2233f50cf7b04791cf1ddeaa",660204537.540302
"bf430621f17dcaf17fb91ac7",615775350.092654
"d8dc9de06461e0220bc55906",704232863.977077
"d988975f8c4e6ee8fd8dc1e1",807713475.553529
"bab884e0f99df269805e83a4",898062325.434039
"8fa9b20af1508af7a01e2267",736111692.482537
"b6f195d44ddbe10b78b97191",471416282.945924
"2ab0eeac4a228d5769fb4365",454117962.514472
"347a4deda03bfdde6d1c163d",516184129.824712
"17230f18b30b94606fea047d",458758596.886973
"eab4ae491bbbe7b8ab107229",519718558.619668
"07c753474a847bf2bccd55b7",574214100.169999
"b7ce05400f0261743073e072",621697445.88275
"4a33d213841d2af537aa967a",516184129.824712
"04eb0b590ce7483c615b043b",660204537.540302
"a01a51af09a3dc387a18b58c",551820413.988364
"270b930a9e22d5016ffa4019",660204537.540302
"5ed1320fe84a518e267ff537",1128931654.55763
"f04b574dc221473cfd616e22",525688274.928816
"6f7e390aa6135019dc5a828f",660204537.540302
"776d4a19fb3852fe6dcd3ddb",660204537.540302
"b7f164b79658952248866c34",697945815.41946
"aafeff5826516e363471e439",517383964.303811
"eba6a2b80a17a846ae560ece",424391097.164452
"90e62f8656ae504bf6175e0d",557365259.219624
"dc4331d09a1e36baaa6bde53",532411199.88088
"372d67ccb9d251e290891f0a",400016756.60504
"a7801c67a0ddd71c50ba38d3",410767309.610605
"e4d6b81f169cab8ea0244d75",471928875.835806
"cd5c6655243a4be0912bc92a",517383964.303811
"f7a7281a19733251134364fc",567815076.567674
"a716ec25a219961fbe90f367",631777390.208639
"8bd45966c16d4eafb49ee2a2",653417896.578077
"baabbdaa5e8f69fc90d303c1",697945815.41946
"8bed46960db1b2a7954ffbcb",660204537.540302
"dbc123f9502159d660f375ca",1077604170.91383
"a4683facc81ccda10e9ae388",1056132974.93275
"3a576586fa1aac85c2ffb75b",830615746.971707
"b1fb98d0ba25b21c6647d423",841461125.714677
"97fa4be3ed93c37c048f507c",567815076.567674
"cf184cc576effe39c0f857b8",487208452.486156
"784f67fcb2d009d352740ed1",434970320.970447
"f4d6ce332121f814aa663fca",531580550.674338
"c87ae84ef029febca1e633e8",555973560.220112
"e876c6fd9c161861fb92ad5a",1037540984.04198
"9047c4764f2c6b1a10b87e99",741917937.167096
"234c94e9a248ae57bb5a0771",441996031.648731
"a49c2976ca4f24f3a6b622e3",441242690.266416
"ffc171cf73514bed077339a6",414513583.689089
"fba83f5feea2522888377066",414513583.689089
"1a593800d5785ecc36c25ead",483691478.859803
"ab157c9601861dc387a91b82",549022348.276838
"f87f8003f15b0fbc12609514",517383964.303811
"f44d035ea2b15b2c69d4da50",640457622.716542
"fc815b59cce7934f816f0502",517383964.303811
"32915b77ca68000ba9eed6d8",459719902.579155
"cb083fa7ff634f424a351840",516184129.824712
"4f3c7b9bc78f882f858b3d3a",441261981.28895
"53d33316e237830ad463a26b",574214100.169999
"f5d852e25d51377686c43bc8",483684775.128915
"64731b6eaf4fd2bb6c155013",549022348.276838
"dad7e45e4706ab2564ef9cf1",506463088.93758
"255914e9b13ad94efa6ed365",631777390.208639
"5a8950a64b4aea4ac13dad45",660204537.540302
"70f51b4abf26651111305b1b",951656190.929397
"8919ca18fff7571002e440ec",660204537.540302
"f776a4e0c8c82b3d29756b34",726100791.64612
"7ea4af39a7e577ffbd600f0d",631777390.208639
"45fc0d46c7a4df7ff6976fce",660204537.540302
"7cdcecc706fc7c79cce45b20",660204537.540302
"3503f56e09e639be4762ff2d",837810063.445971
"f70ac0d227db6f5333aa821e",631777390.208639
"20db610da64f80afc1621b12",461207899.211079
"c80ef212c870e2f20ed2234a",631777390.208639
"7dc68d5cac1b7fcdab35586e",631777390.208639
"a478fb93a131fee4119bb9f9",770208745.960945
"7749b2b534213ec7b536372b",807713475.553529
"43e59f5312e304fc21c1e052",763966018.554639
"82a7920524816f3db7f5a4ca",706989086.33765
"1a7e331d9ff88ae5efafa8ea",574214100.169999
"a57350d4c79a415137281cb7",410410462.304089
"f3a6132006d54d0e22a17e84",576965592.055436
"14caab87a129f51b2b70508e",517383964.303811
"ba2423d79744d763aa3744f8",516184129.824712
"1caac10c1121a795a172889b",1165096975.13307
"40768729f2697b87ed6519d1",572858871.335473
"843234d3c6c20bb60a17fbee",577576183.054882
"cd2e4dff930a1c7a1a569992",483691478.859803
"5a6eab133b7e95155f6a9012",577576183.054882
"5bba6c40aeb129c433d2c58e",842591119.477555
"ad3c644b506498127c7beef1",660204537.540302
"a379656c49f4cb1cfc5b3f03",493655774.595141
"998c1a6ace613d8a7468ba5c",660204537.540302
"dd610d7ece83bb02dcd7a22f",454117962.514472
"539467d04a2b3e78c592b11b",454117962.514472
"e40fe4ac43cabe82c03dda59",441996031.648731
"5561eab714583013b422e7d4",660204537.540302
"d9110b2b5b1c02766da9e24e",623880989.27469
"c72cf05b93b9c290c063b08b",660204537.540302
"d71cc157c0c43935989009f5",516184129.824712
"4199eaa19ddf8ac436bb2ba3",660204537.540302
"d23d12bd86def2657038a481",567815076.567674
"ca438e13d8aa6285858da0aa",660204537.540302
"a173eb804f4bcf6bfe889417",631777390.208639
"9b3677d498c2ccf69c756ec7",726100791.64612
"f8c787390e4c6d2e99fc7c3d",441996031.648731
"a188aa896d1b4520ccd6b65f",441996031.648731
"9fa39c9eb4b10a20dda6c3c2",483691478.859803
"7bc9022fa1eadbd9ab39acd9",576082961.867721
"46f0731f62232b32eb733dc3",516184129.824712
"b6767d1e329ff5e28c42f632",516184129.824712
"abde4b06769fcb1d5577fa7f",517383964.303811
"1496d159d31717ce254f67a7",442750401.273962
"1470749d0d2551a93827e441",516184129.824712
"3ac517f74dbf8cdc8feadfe8",580569641.37462
"fc6616c62030a53d2aa46b12",707019432.599011
"8497f34947cb4c0ff18a0eaa",697945815.41946
"3b2936127f5a4684a1d3de22",567815076.567674
"dab58562904cd13a93d913e1",577576183.054882
"69d1e47b6bdc57512f1838a5",913867360.463344
"23c7f9a0534a4ae6a24e38a6",575056318.909216
"640e9fe41fb79ecba89d8951",1037817628.7721
"31f6a25d56f3bb36386d07ae",594641777.536262
"bfb30ae71cdca27f5a5494c6",917956366.325634
"baacf0dbd690644d74f3a929",770208745.960945
"cdcb874d2e62220d12230632",773957418.90926
"1421bdbd9cf7572b799b732c",807713475.553529
"ee9e5adab1455d38edfcaa6e",791054189.574994
"1fae43a9450fae02919962b9",655610167.57501
"5f9ee280509afd55d24f39b7",531580550.674338
"82902f2082dd405ab538ff58",582449285.814454
"eae52c81f779a61f57cb5b58",944512623.59133
"4ec0aee1b202642d2739068b",708390851.99745
"f4c6c3210a3c2eb935c6d5bb",807713475.553529
"14a14706d405569501327924",477915809.79988
"146a5a4f3d111dc7b955ce42",698555366.771372
"99bdce7cdea643b0442976f5",660204537.540302
"733c7cdfd50db77066a67140",601565090.088565
"de328410e22767c66d919423",517383964.303811
"d0116b53467b3081664fb268",697945815.41946
"dc722ea5c4d62773f9fb6bbc",441242690.266416
"e84605e3aadd50b064c8eac3",1160575169.63641
"31a3719e57ab1425e7267fad",517383964.303811
"34993717af3f861b9735df6e",660204537.540302
"543822711986a454cfd764e3",660204537.540302
"5bbc4ff9cc3ddacb39469e27",697945815.41946
"d7ced905983af0800c19b7fe",574214100.169999
"02d5bac2567ee9e19041ad42",1161306329.66054
"f4897a8a0a911a2acfb8e8c7",631777390.208639
"4ba19ab08d1fe7f72d0dd37a",662112671.028454
"b7c07f8afe037d55bddb8e41",441242690.266416
"40b20b5a3a986802d64f7675",516184129.824712
"01fb5931cb55f5308382818e",631777390.208639
"7cd0c7174b957df1f004fc88",660204537.540302
"ca13bacbf6dc8d1b09fe4c67",549022348.276838
"0ed0dc77661be57aab63bc83",437651641.647873
"d03558acc19951a882bd568b",446530856.751691
"b8cca0d70fb46f3a31473e98",783826411.13964
"f665a58fa8eda69547c1a159",660204537.540302
"8aa5ae4637ba83e672cd3ab9",517383964.303811
"a6da1996f66e545041d920d6",697945815.41946
"b828609eff041a68fa243a12",517383964.303811
"3f39a260b81dd7de1dff2b31",468407101.961942
"40fd167916ff071afdc44792",1031504080.8901
"6ca31945172976c3a11732c6",1066298790.68555
"1437d1f1601d26a3dca7594f",517383964.303811
"ebab054e5f256bf4e382002a",726100791.64612
"0838d0df248d723da4e25ea9",517383964.303811
"7a134e45b9ebe710c6c6efe6",660204537.540302
"6e9c7f27d6b89c5f9696fae6",454117962.514472
"bd12c705950c46e679c34bf6",660204537.540302
"fa2c1092f17ce021964f8953",838839446.410506
"e3202b635974f7a3367c0ff9",660204537.540302
"49bdf0f970af03d83a57dcff",574214100.169999
"91af29fa680d8033188ffc39",732615836.746376
"cb626b981c0997d254388e76",454117962.514472
"155a8e4186d1626fdda4d0ee",517383964.303811
"d337476c2cfa780518523a6b",416034027.858634
"7c3ea8523ece273991a190da",738825745.057413
"674c02227165e1c7189c54e4",660204537.540302
"17056748001fd65cb961b384",574709925.131904
"f56bca5bebfc765162c8cae0",697945815.41946
"5f4b0ec9c7452b888b33c3e8",468407101.961942
"13dbc077e552640736267a49",447106427.646661
"cb645955c851790e83e696a7",662112671.028454
"649cca8c83352caf7442f20a",487076189.42178
"fc8836e71725949c5f3fa7f7",1039479341.04664
"4f431d80287051ca323f2c08",610684041.258542
"42defcc69fa22e4c858f3c24",662112671.028454
"291a2f9022933c9d81311e81",662112671.028454
"d48a061a2040d851937413aa",662112671.028454
"55d2ad80322427ee3426dceb",660204537.540302
"8c41bfacbc1a6ab831b26fa8",662112671.028454
"c7214222fefdd8d2ad7f8f8f",806370536.363893
"b3d9a095c9c73004643c9e78",662112671.028454
"d49aeae19e13909e75dda2b6",960105927.302362
"dd10dcc52d2549df85f2a8ec",662112671.028454
"6732b448d2e4f32679f235ad",948867288.245027
"f08a5c2992cfee4c0910f68c",662112671.028454
"e3a62f080c25f404ca995e06",557796120.884798
"7634d584c3042533942e2dc0",773957418.90926
"ae58dee872922a9c678dbfcc",928880699.630745
"5ec01e911785dbd5b49b166c",530788446.973633
"9bc12d9c9ad95064412c3413",1010148624.04584
"7acdaa0cee1ee62e15f4490b",516184129.824712
"d76d5b14d0acc5295b8057e2",807713475.553529
"32f3364ac1fabdd13db1cfe5",419409597.518192
"8cab957b322f1aba06bae4ad",559293007.429655
"e3dc8b417819e9afe3fc7d0d",462912333.818424
"c71fbecd8f7310c201adbf40",496902770.538446
"54c9bffcdc46819f67e4b3d1",747049140.953343
"4d94a2295f612b96264a0db8",660204537.540302
"874f4a836cb74be301e068cd",713556702.055116
"a18925f908acda4171bfbe36",778120115.722428
"a587c7419568288d68c46feb",1038402715.15159
"19994da77ce4f2db3efe6660",441242690.266416
"9c4dece6127f1f3f3bc1e0f7",454117962.514472
"09c28a830f8093802384071c",454117962.514472
"5766f7cfab59c920081e3046",454117962.514472
"964b7d9de17c1ce396fb83fd",420557599.837399
"44f77a86369d6607753adc09",517383964.303811
"7f25471be85adf0baeb8ebbc",517383964.303811
"6859481703fb0cb34c1e564d",471054992.105566
"7ba0c14dce0cb09ef5735d9f",516184129.824712
"62cd6a29e98a5b7a5ad38050",746276984.494194
"9c6d7e6260e4fe83d43706d4",528007903.979837
"5dbcb55dbba823dc31b041f6",898985408.425485
"85abc5c0353c5b678f087824",528007903.979837
"56dd1bc39664f8e9f316851b",631777390.208639
"b23341faa7307d9d6009c6d8",540985096.416699
"2af941adae2e8dfd66542055",660204537.540302
"268f887f25d416dcd3c0c9c2",827186627.410958
"9ddc7272fe43f07035d3da63",1081780395.98167
"4002635ca8b087877ad22d5b",928880699.630745
"b515b1caa608ff42574e5a06",517383964.303811
"710542343cece039a279dbee",567815076.567674
"187a143dbd6d4bd81d6d9c32",441996031.648731
"26db92c003c8e67d92d88aaf",660204537.540302
"641ac8f4f60ae2b9cf6add93",527941199.147285
"784714647351cb6745c867b1",567815076.567674
"5fcf1e2ab4edf13ec844decf",631777390.208639
"2575d932e98c421bbb38b267",516184129.824712
"af9d2f5f62bf74a7fa9c74f4",660204537.540302
"4db8d529af9f718e6d81a85d",454117962.514472
"9a3368605e5f563e29182f3b",750311901.200507
"5ff696d8369101b6dc60e2ed",447471040.984088
"95ade3ab8dc04237acd6441a",410738909.338409
"607ed21e896eb5ffb50d5ead",451417082.207304
"40d9a852bbed67a6036c6d8b",516184129.824712
"97badba651a94721af5df3f0",516184129.824712
"b2f089146c30929c4836f0fb",477696929.119079
"936307e2f478c3ff7b9652e3",517383964.303811
"b6d5cb459999de084965e993",803280138.527468
"aeb66f808982c6308d891f55",446530856.751691
"cf8418c60f4e54dfa09b1e6e",516184129.824712
"1dcf71e8fbfef2c6534576df",670218124.822149
"c78b16f05ef58855da0d4f2f",463532590.265269
"19ecf1fc86396ada203c2a19",577723609.435237
"985fc7ab5aabf1831ce3d298",697945815.41946
"8aaeae6bcfcee5ad928ce28d",821800871.434925
"1a93cae134c79a43b13ce656",660204537.540302
"ffad647e8ee35eaea6378fb6",660204537.540302
"c21a3eaa136ef8a912ce7b74",859381331.468184
"fabe0f299a4e4bc6f51d54b9",611556831.923313
"5af99278b1091dca9b0b0332",487076189.42178
"3f0c845deec1c24472a35efd",1057704962.55809
"c10f25fd39dd36287a6cde73",1039479341.04664
"f37d31c512866b575780c4b7",1056132974.93275
"5d34f871e5a5cb3a655a0b13",610684041.258542
"95bb852a958d7b16fd676e3c",948867288.245027
"24857a7a80d5f13a52eeb054",674111073.821863
"f9796e9d13fe1becef435e54",1124153245.39484
"1c2739878e452a340a4e8972",881746494.944168
"698f3f1929a2dbbc69865b65",660204537.540302
"bc230105784ca8640e499ca2",468407101.961942
"622fdba953206a65224f2c82",441242690.266416
"6765fc17d98c08142d3d7757",660204537.540302
"6f35fcba4ffd6a58bce85892",405127817.100199
"d8654c08e95b39e3b4891cd9",660204537.540302
"33305df46dc2186c7e3f727e",697945815.41946
"0cec193a20d720af010383b1",517383964.303811
"734efe04fa6b326ae1d072e8",457068082.719065
"69190139558b2ef3eface18d",408721049.784292
"bb084299ad23f245d7cc5b69",517383964.303811
"d4c7b3372d70b898b167b92a",660204537.540302
"4a119b1bbf04b4bd6051c5b1",517383964.303811
"f844345b6224bc76bc3c6f91",517383964.303811
"052505ca8210e5e651fc0b63",517383964.303811
"5731cdf8cac0b8371d786c90",660204537.540302
"594d8d78af90086bf8cdf09c",505464676.289862
"fcaddcc78938f3a234dd2d3f",441242690.266416
"1574958978c9b5d23d9521b5",517383964.303811
"55902baa0ece72e2e8c869d6",549022348.276838
"46161effff173111bb6c3a32",631777390.208639
"b3fcd9cbfd485e4e1da6c89c",441996031.648731
"213ddc1761cd6b018349786a",516184129.824712
"be3b1df5f008636e14bec3fe",660204537.540302
"dd27922be5b6f730f8b4e058",517383964.303811
"cd2aeb1b2649ef421102def7",660204537.540302
"a226b4af016a772dc7e39ac8",707241534.158182
"dcef5b332fd31d0ed8d754f3",454117962.514472
"481492907baba4574d4a6f35",660204537.540302
"10e5e54ab66b58b3f41ec381",517383964.303811
"d48866a153ea0fd23a858cd6",441242690.266416
"d273a2075d28e343a657d9de",796003806.107895
"90a711f776d53cf654614649",660204537.540302
"f87c76eb5071c5b309e3ac3a",516184129.824712
"74df03749e60c216a3e1292f",535624258.275095
"03a84af05df0f577e09d60c1",516184129.824712
"78682041182f01ee4db04e8e",660204537.540302
"25c76b5a1da0c2d8158b3732",567815076.567674
"af8f09175265e1546200ff86",500499987.494332
"c8d4ffb290aa9cea002e8d67",483691478.859803
"cb89ad8156c3428ac80a4db3",516184129.824712
"7602cb1e6fef087d8ee81aac",516184129.824712
"00c75d59ed4777481a50cbd3",549022348.276838
"fd36cffb856c2a14982a5fa9",660204537.540302
"06ccfa37fa6b011ac38422de",400942543.997444
"257b533b6a66b40d0f097c55",602980848.172272
"736eef4bb36681acbcc3c41b",516184129.824712
"e1a4437b17f7bec650d8cd97",797464335.049446
"ecabfcb8ce9bb47ec3089c7e",797464335.049446
"a5a46af0c9fb5c0a03855660",740132399.48624
"920b50f4355cd2674ceee068",697945815.41946
"410e5af026805ec8088f2e71",825795698.465586
"efa0c01632d13ab59f629ab1",518794199.415403
"5965d19a68a8414b0419bc68",615775350.092654
"64955a117f2d9264eb59fa82",631777390.208639
"8cd46b5c9cbd056d3712f155",660204537.540302
"65f736c3fee3d14c31a57d1f",662112671.028454
"66e9c614882d58c022de7a2c",660204537.540302
"8c787c1e6161b18601e6d7de",468407101.961942
"29a115ba5b198689fce5f93b",409019691.842285
"de8ee990e70c8e5ad167dc89",501989910.56443
"0b65098a19c2fc1caa6577ed",660204537.540302
"70ea0403b722a1dae1ff9b18",660204537.540302
"5c77e242474e477513b60ad8",441242690.266416
"1655a92b20740a11a5889519",441242690.266416
"1709b1446b20b21482dd2d36",660204537.540302
"e5dba7fa0cfb81488b0c331e",808759841.711711
"d09dc3a3270073e5f1cb353c",517383964.303811
"368e740cb71b9175fe5b7b6a",697945815.41946
"b8a8ad4c0215077d3e5aa472",697945815.41946
"1f4a78e094987ce29f054fb8",435478635.364897
"aae3a99ac764b8e9bfc562cf",517383964.303811
"a63ecc5539e8725af4128cb5",516184129.824712
"a29e18f37ded2e901181d7d2",759296494.220752
"14ead7469d05e5eacce6a575",631777390.208639
