"property_id","price"
"dad7e45e4706ab2564ef9cf1",5.2e+08
"255914e9b13ad94efa6ed365",7.1e+08
"5a8950a64b4aea4ac13dad45",6e+08
"70f51b4abf26651111305b1b",6.8e+08
"8919ca18fff7571002e440ec",7.1e+08
"f776a4e0c8c82b3d29756b34",4.8e+08
"7ea4af39a7e577ffbd600f0d",1.06e+09
"45fc0d46c7a4df7ff6976fce",8.8e+08
"7cdcecc706fc7c79cce45b20",6.6e+08
"3503f56e09e639be4762ff2d",6.7e+08
"f70ac0d227db6f5333aa821e",6.1e+08
"20db610da64f80afc1621b12",3.9e+08
"c80ef212c870e2f20ed2234a",6.5e+08
"7dc68d5cac1b7fcdab35586e",6.5e+08
"a478fb93a131fee4119bb9f9",7.7e+08
"7749b2b534213ec7b536372b",7.5e+08
"43e59f5312e304fc21c1e052",9.9e+08
"82a7920524816f3db7f5a4ca",7.5e+08
"1a7e331d9ff88ae5efafa8ea",6.7e+08
"a57350d4c79a415137281cb7",4.3e+08
"f3a6132006d54d0e22a17e84",6.3e+08
"14caab87a129f51b2b70508e",6.7e+08
"ba2423d79744d763aa3744f8",9.2e+08
"1caac10c1121a795a172889b",8.7e+08
"40768729f2697b87ed6519d1",6.4e+08
"843234d3c6c20bb60a17fbee",7.8e+08
"cd2e4dff930a1c7a1a569992",5.5e+08
"5a6eab133b7e95155f6a9012",6.9e+08
"5bba6c40aeb129c433d2c58e",6.6e+08
"ad3c644b506498127c7beef1",5.6e+08
"a379656c49f4cb1cfc5b3f03",5.1e+08
"998c1a6ace613d8a7468ba5c",6.9e+08
"dd610d7ece83bb02dcd7a22f",6.6e+08
"539467d04a2b3e78c592b11b",5.2e+08
"e40fe4ac43cabe82c03dda59",5.2e+08
"5561eab714583013b422e7d4",4.2e+08
"d9110b2b5b1c02766da9e24e",5.8e+08
"c72cf05b93b9c290c063b08b",5.3e+08
"d71cc157c0c43935989009f5",6.5e+08
"4199eaa19ddf8ac436bb2ba3",6.7e+08
"d23d12bd86def2657038a481",6.5e+08
"ca438e13d8aa6285858da0aa",8.2e+08
"a173eb804f4bcf6bfe889417",8.3e+08
"9b3677d498c2ccf69c756ec7",4.8e+08
"f8c787390e4c6d2e99fc7c3d",4.4e+08
"a188aa896d1b4520ccd6b65f",5.8e+08
"9fa39c9eb4b10a20dda6c3c2",8.6e+08
"7bc9022fa1eadbd9ab39acd9",4.8e+08
"46f0731f62232b32eb733dc3",6.6e+08
"b6767d1e329ff5e28c42f632",7.2e+08
"abde4b06769fcb1d5577fa7f",7e+08
"1496d159d31717ce254f67a7",4.1e+08
"1470749d0d2551a93827e441",5.4e+08
"3ac517f74dbf8cdc8feadfe8",5.3e+08
"fc6616c62030a53d2aa46b12",5.1e+08
"8497f34947cb4c0ff18a0eaa",7.9e+08
"3b2936127f5a4684a1d3de22",6.1e+08
"dab58562904cd13a93d913e1",4.6e+08
"69d1e47b6bdc57512f1838a5",7.4e+08
"23c7f9a0534a4ae6a24e38a6",6.6e+08
"640e9fe41fb79ecba89d8951",7.8e+08
"31f6a25d56f3bb36386d07ae",6.3e+08
"bfb30ae71cdca27f5a5494c6",6.7e+08
"baacf0dbd690644d74f3a929",6.1e+08
"cdcb874d2e62220d12230632",7e+08
"1421bdbd9cf7572b799b732c",8e+08
"ee9e5adab1455d38edfcaa6e",7.6e+08
"1fae43a9450fae02919962b9",9e+08
"5f9ee280509afd55d24f39b7",5.5e+08
"82902f2082dd405ab538ff58",5.1e+08
"eae52c81f779a61f57cb5b58",6.7e+08
"4ec0aee1b202642d2739068b",6.7e+08
"f4c6c3210a3c2eb935c6d5bb",7.1e+08
"14a14706d405569501327924",3.8e+08
"146a5a4f3d111dc7b955ce42",5.7e+08
"99bdce7cdea643b0442976f5",5.6e+08
"733c7cdfd50db77066a67140",3.9e+08
"de328410e22767c66d919423",6.4e+08
"d0116b53467b3081664fb268",7.1e+08
"dc722ea5c4d62773f9fb6bbc",6.3e+08
"e84605e3aadd50b064c8eac3",7.9e+08
"31a3719e57ab1425e7267fad",6.1e+08
"34993717af3f861b9735df6e",5.3e+08
"543822711986a454cfd764e3",5.6e+08
"5bbc4ff9cc3ddacb39469e27",7.3e+08
"d7ced905983af0800c19b7fe",6.4e+08
"02d5bac2567ee9e19041ad42",9e+08
"f4897a8a0a911a2acfb8e8c7",1e+09
"4ba19ab08d1fe7f72d0dd37a",7e+08
"b7c07f8afe037d55bddb8e41",4.2e+08
"40b20b5a3a986802d64f7675",5.1e+08
"01fb5931cb55f5308382818e",7.8e+08
"7cd0c7174b957df1f004fc88",5.3e+08
"ca13bacbf6dc8d1b09fe4c67",6.6e+08
"0ed0dc77661be57aab63bc83",4.6e+08
"d03558acc19951a882bd568b",4.2e+08
"b8cca0d70fb46f3a31473e98",6.7e+08
"f665a58fa8eda69547c1a159",6.4e+08
"8aa5ae4637ba83e672cd3ab9",9e+08
"a6da1996f66e545041d920d6",9.6e+08
"b828609eff041a68fa243a12",6.7e+08
"3f39a260b81dd7de1dff2b31",4.5e+08
"40fd167916ff071afdc44792",9.2e+08
"6ca31945172976c3a11732c6",1.02e+09
"1437d1f1601d26a3dca7594f",6.2e+08
"ebab054e5f256bf4e382002a",4.8e+08
"0838d0df248d723da4e25ea9",8.2e+08
"7a134e45b9ebe710c6c6efe6",5.3e+08
"6e9c7f27d6b89c5f9696fae6",6.7e+08
"bd12c705950c46e679c34bf6",8e+08
"fa2c1092f17ce021964f8953",6.4e+08
"e3202b635974f7a3367c0ff9",7.5e+08
"49bdf0f970af03d83a57dcff",6.6e+08
"91af29fa680d8033188ffc39",6.1e+08
"cb626b981c0997d254388e76",4.4e+08
"155a8e4186d1626fdda4d0ee",5.4e+08
"d337476c2cfa780518523a6b",4.9e+08
"7c3ea8523ece273991a190da",7.1e+08
"674c02227165e1c7189c54e4",8.4e+08
"17056748001fd65cb961b384",6.3e+08
"f56bca5bebfc765162c8cae0",7.8e+08
"5f4b0ec9c7452b888b33c3e8",7.5e+08
"13dbc077e552640736267a49",3.7e+08
"cb645955c851790e83e696a7",5.5e+08
"649cca8c83352caf7442f20a",4.8e+08
"fc8836e71725949c5f3fa7f7",9.2e+08
"4f431d80287051ca323f2c08",5.4e+08
"42defcc69fa22e4c858f3c24",7.6e+08
"291a2f9022933c9d81311e81",8.2e+08
"d48a061a2040d851937413aa",7.1e+08
"55d2ad80322427ee3426dceb",7.8e+08
"8c41bfacbc1a6ab831b26fa8",7.5e+08
"c7214222fefdd8d2ad7f8f8f",6.8e+08
"b3d9a095c9c73004643c9e78",8e+08
"d49aeae19e13909e75dda2b6",6.8e+08
"dd10dcc52d2549df85f2a8ec",8.1e+08
"6732b448d2e4f32679f235ad",8e+08
"f08a5c2992cfee4c0910f68c",6.3e+08
"e3a62f080c25f404ca995e06",5.4e+08
"7634d584c3042533942e2dc0",6.9e+08
"ae58dee872922a9c678dbfcc",1.15e+09
"5ec01e911785dbd5b49b166c",5.4e+08
"9bc12d9c9ad95064412c3413",7.6e+08
"7acdaa0cee1ee62e15f4490b",4.9e+08
"d76d5b14d0acc5295b8057e2",7e+08
"32f3364ac1fabdd13db1cfe5",4.4e+08
"8cab957b322f1aba06bae4ad",5.2e+08
"e3dc8b417819e9afe3fc7d0d",4.6e+08
"c71fbecd8f7310c201adbf40",5.8e+08
"54c9bffcdc46819f67e4b3d1",6.3e+08
"4d94a2295f612b96264a0db8",5.2e+08
"874f4a836cb74be301e068cd",6.7e+08
"a18925f908acda4171bfbe36",6.7e+08
"a587c7419568288d68c46feb",1.07e+09
"19994da77ce4f2db3efe6660",4.2e+08
"9c4dece6127f1f3f3bc1e0f7",6.3e+08
"09c28a830f8093802384071c",7.3e+08
"5766f7cfab59c920081e3046",7.7e+08
"964b7d9de17c1ce396fb83fd",5e+08
"44f77a86369d6607753adc09",8.9e+08
"7f25471be85adf0baeb8ebbc",5.8e+08
"6859481703fb0cb34c1e564d",5.1e+08
"7ba0c14dce0cb09ef5735d9f",6.5e+08
"62cd6a29e98a5b7a5ad38050",7.5e+08
"9c6d7e6260e4fe83d43706d4",5.4e+08
"5dbcb55dbba823dc31b041f6",8e+08
"85abc5c0353c5b678f087824",6e+08
"56dd1bc39664f8e9f316851b",6.5e+08
"b23341faa7307d9d6009c6d8",5.2e+08
"2af941adae2e8dfd66542055",5.6e+08
"268f887f25d416dcd3c0c9c2",6.4e+08
"9ddc7272fe43f07035d3da63",8.8e+08
"4002635ca8b087877ad22d5b",1.16e+09
"b515b1caa608ff42574e5a06",8.2e+08
"710542343cece039a279dbee",8.2e+08
"187a143dbd6d4bd81d6d9c32",5e+08
"26db92c003c8e67d92d88aaf",8.5e+08
"641ac8f4f60ae2b9cf6add93",5.7e+08
"784714647351cb6745c867b1",8.2e+08
"5fcf1e2ab4edf13ec844decf",1.06e+09
"2575d932e98c421bbb38b267",6.1e+08
"af9d2f5f62bf74a7fa9c74f4",9.6e+08
"4db8d529af9f718e6d81a85d",6.2e+08
"9a3368605e5f563e29182f3b",6.8e+08
"5ff696d8369101b6dc60e2ed",4.5e+08
"95ade3ab8dc04237acd6441a",4.7e+08
"607ed21e896eb5ffb50d5ead",4.9e+08
"40d9a852bbed67a6036c6d8b",5.7e+08
"97badba651a94721af5df3f0",5.8e+08
"b2f089146c30929c4836f0fb",5.2e+08
"936307e2f478c3ff7b9652e3",5.1e+08
"b6d5cb459999de084965e993",6.5e+08
"aeb66f808982c6308d891f55",4.6e+08
"cf8418c60f4e54dfa09b1e6e",5.8e+08
"1dcf71e8fbfef2c6534576df",6e+08
"c78b16f05ef58855da0d4f2f",6.6e+08
"19ecf1fc86396ada203c2a19",1.92e+09
"985fc7ab5aabf1831ce3d298",7.1e+08
"8aaeae6bcfcee5ad928ce28d",7.2e+08
"1a93cae134c79a43b13ce656",6.7e+08
"ffad647e8ee35eaea6378fb6",5.3e+08
"c21a3eaa136ef8a912ce7b74",6.8e+08
"fabe0f299a4e4bc6f51d54b9",5.8e+08
"5af99278b1091dca9b0b0332",4.8e+08
"3f0c845deec1c24472a35efd",7.9e+08
"c10f25fd39dd36287a6cde73",9.2e+08
"f37d31c512866b575780c4b7",7.4e+08
"5d34f871e5a5cb3a655a0b13",5.4e+08
"95bb852a958d7b16fd676e3c",8e+08
"24857a7a80d5f13a52eeb054",7.2e+08
"f9796e9d13fe1becef435e54",9.5e+08
"1c2739878e452a340a4e8972",7.4e+08
"698f3f1929a2dbbc69865b65",5.3e+08
"bc230105784ca8640e499ca2",4.5e+08
"622fdba953206a65224f2c82",4.7e+08
"6765fc17d98c08142d3d7757",6.4e+08
"6f35fcba4ffd6a58bce85892",4.1e+08
"d8654c08e95b39e3b4891cd9",7.7e+08
"33305df46dc2186c7e3f727e",9.8e+08
"0cec193a20d720af010383b1",6.4e+08
"734efe04fa6b326ae1d072e8",4.5e+08
"69190139558b2ef3eface18d",4.7e+08
"bb084299ad23f245d7cc5b69",5.7e+08
"d4c7b3372d70b898b167b92a",6.4e+08
"4a119b1bbf04b4bd6051c5b1",6.1e+08
"f844345b6224bc76bc3c6f91",6.5e+08
"052505ca8210e5e651fc0b63",7.3e+08
"5731cdf8cac0b8371d786c90",6.4e+08
"594d8d78af90086bf8cdf09c",5.4e+08
"fcaddcc78938f3a234dd2d3f",6.2e+08
"1574958978c9b5d23d9521b5",6.5e+08
"55902baa0ece72e2e8c869d6",7.3e+08
"46161effff173111bb6c3a32",7.4e+08
"b3fcd9cbfd485e4e1da6c89c",5.4e+08
"213ddc1761cd6b018349786a",6.1e+08
"be3b1df5f008636e14bec3fe",5.6e+08
"dd27922be5b6f730f8b4e058",5.1e+08
"cd2aeb1b2649ef421102def7",6.4e+08
"a226b4af016a772dc7e39ac8",4.3e+08
"dcef5b332fd31d0ed8d754f3",5.5e+08
"481492907baba4574d4a6f35",9.5e+08
"10e5e54ab66b58b3f41ec381",8.2e+08
"d48866a153ea0fd23a858cd6",6.3e+08
"d273a2075d28e343a657d9de",5.6e+08
"90a711f776d53cf654614649",5.6e+08
"f87c76eb5071c5b309e3ac3a",6e+08
"74df03749e60c216a3e1292f",5.2e+08
"03a84af05df0f577e09d60c1",6.2e+08
"78682041182f01ee4db04e8e",8.8e+08
"25c76b5a1da0c2d8158b3732",5.6e+08
"af8f09175265e1546200ff86",3.6e+08
"c8d4ffb290aa9cea002e8d67",3.4e+08
"cb89ad8156c3428ac80a4db3",5.8e+08
"7602cb1e6fef087d8ee81aac",5.2e+08
"00c75d59ed4777481a50cbd3",8.9e+08
"fd36cffb856c2a14982a5fa9",8.9e+08
"06ccfa37fa6b011ac38422de",3.7e+08
"257b533b6a66b40d0f097c55",5.4e+08
"736eef4bb36681acbcc3c41b",6.2e+08
"e1a4437b17f7bec650d8cd97",6.1e+08
"ecabfcb8ce9bb47ec3089c7e",6.1e+08
"a5a46af0c9fb5c0a03855660",2.64e+09
"920b50f4355cd2674ceee068",8.1e+08
"410e5af026805ec8088f2e71",6.7e+08
"efa0c01632d13ab59f629ab1",6.1e+08
"5965d19a68a8414b0419bc68",5.8e+08
"64955a117f2d9264eb59fa82",9e+08
"8cd46b5c9cbd056d3712f155",6.6e+08
"65f736c3fee3d14c31a57d1f",5.8e+08
"66e9c614882d58c022de7a2c",6.1e+08
"8c787c1e6161b18601e6d7de",6.9e+08
"29a115ba5b198689fce5f93b",5e+08
"de8ee990e70c8e5ad167dc89",5.4e+08
"0b65098a19c2fc1caa6577ed",7.7e+08
"70ea0403b722a1dae1ff9b18",6.4e+08
"5c77e242474e477513b60ad8",5.4e+08
"1655a92b20740a11a5889519",6.4e+08
"1709b1446b20b21482dd2d36",9.9e+08
"e5dba7fa0cfb81488b0c331e",6.7e+08
"d09dc3a3270073e5f1cb353c",9.2e+08
"368e740cb71b9175fe5b7b6a",9.4e+08
"b8a8ad4c0215077d3e5aa472",9.1e+08
"1f4a78e094987ce29f054fb8",6e+08
"aae3a99ac764b8e9bfc562cf",5.1e+08
"a63ecc5539e8725af4128cb5",4.2e+08
"a29e18f37ded2e901181d7d2",7.1e+08
"14ead7469d05e5eacce6a575",7.5e+08
"1cbf39c44f6b0fdbf9554845",7.4e+08
"9012294b64280c565a88a1d8",7e+08
"dc0e9ce44b9932c6e48a9390",5.8e+08
"a4f272acb4b3b4f5fc72e99d",8.7e+08
"b0a7295da89516be1c44512e",6.1e+08
"b638b937d4f62949b9eb9fce",6.1e+08
